,ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,STATUS
198,5009988,M,Y,Y,0,495000.0,Pensioner,Higher education,Single / not married,House / apartment,-22867,365243,1,0,0,0,,1.0,0
199,5009991,M,Y,N,2,157500.0,Working,Secondary / secondary special,Married,Office apartment,-14749,-2382,1,0,0,1,Drivers,4.0,0
200,5009993,F,N,Y,0,135000.0,Working,Incomplete higher,Married,House / apartment,-16839,-3692,1,0,0,0,Managers,2.0,0
201,5009994,M,Y,Y,1,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13940,-617,1,0,0,0,Managers,3.0,0
202,5009999,F,Y,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12330,-2809,1,0,1,1,Accountants,3.0,0
203,5010001,F,N,Y,2,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-12242,-2047,1,0,0,0,Core staff,4.0,0
204,5010005,M,Y,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23322,365243,1,0,0,0,,2.0,0
205,5010007,F,N,Y,1,112500.0,State servant,Incomplete higher,Civil marriage,House / apartment,-10926,-3570,1,0,1,0,Secretaries,3.0,0
206,5010015,F,Y,Y,1,112500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-12896,-709,1,0,0,0,,2.0,0
207,5010020,F,N,N,0,99000.0,Commercial associate,Higher education,Single / not married,With parents,-10833,-2504,1,0,0,1,,1.0,1
208,5010023,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-20782,-2321,1,0,0,0,Laborers,2.0,1
209,5010031,M,Y,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22121,365243,1,0,1,0,,2.0,0
210,5010036,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21582,365243,1,0,0,0,,2.0,0
211,5010041,F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-21889,-8469,1,1,0,0,Core staff,2.0,0
212,5010052,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-18474,-3021,1,0,0,1,Cleaning staff,2.0,0
213,5010057,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16975,-2504,1,0,1,1,Laborers,1.0,0
214,5010059,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-16573,-4574,1,0,0,0,,2.0,0
215,5010067,F,N,Y,0,360000.0,Working,Secondary / secondary special,Widow,House / apartment,-18388,-7830,1,0,0,0,Core staff,1.0,1
216,5010070,F,N,Y,0,279000.0,State servant,Higher education,Single / not married,House / apartment,-11091,-617,1,0,0,1,Managers,1.0,0
217,5010072,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16757,-3508,1,0,0,0,Core staff,2.0,0
218,5010077,M,Y,N,2,157500.0,Working,Secondary / secondary special,Married,Municipal apartment,-12518,-1135,1,0,0,0,Cleaning staff,4.0,0
219,5010081,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-20931,-191,1,0,1,1,Security staff,2.0,0
220,5010088,F,Y,Y,0,112500.0,Working,Incomplete higher,Single / not married,With parents,-8128,-951,1,0,0,1,Sales staff,1.0,0
221,5010089,F,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10304,-1682,1,0,0,0,Laborers,2.0,0
222,5010099,F,Y,Y,2,306000.0,State servant,Higher education,Married,House / apartment,-13541,-3965,1,0,0,0,Core staff,4.0,0
223,5010104,F,N,Y,0,166500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22578,365243,1,0,0,0,,2.0,0
224,5010108,F,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22118,365243,1,0,0,0,,2.0,0
225,5010113,F,Y,Y,0,202500.0,Pensioner,Higher education,Widow,House / apartment,-21269,365243,1,0,0,1,,1.0,0
226,5010117,F,N,Y,1,67500.0,State servant,Secondary / secondary special,Married,Municipal apartment,-15397,-1894,1,1,1,0,Core staff,3.0,0
227,5010118,M,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8363,-525,1,0,0,0,,1.0,0
228,5010119,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-14170,-921,1,0,0,0,Managers,2.0,0
229,5010124,F,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-14995,-5365,1,0,0,1,,3.0,0
230,5010126,F,N,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,-12927,-2078,1,1,1,1,Managers,4.0,0
231,5010138,M,Y,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23287,365243,1,0,0,0,,2.0,1
232,5010147,F,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12500,-5762,1,0,0,0,Managers,3.0,0
233,5010158,M,Y,Y,0,202500.0,Commercial associate,Lower secondary,Married,House / apartment,-18614,-7738,1,0,0,0,,2.0,0
234,5010160,M,Y,Y,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,-22117,-1621,1,0,1,1,Security staff,2.0,0
235,5010165,F,N,Y,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-18501,-1866,1,0,0,0,Medicine staff,2.0,1
236,5010172,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21300,-464,1,0,0,0,Laborers,2.0,0
237,5010174,M,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-8824,-739,1,0,0,1,Laborers,2.0,0
238,5010175,M,Y,Y,2,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18376,-4270,1,1,1,1,,4.0,0
239,5010182,M,N,N,1,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16797,-6583,1,0,1,0,Laborers,2.0,0
240,5010188,F,N,Y,0,76500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15602,-5061,1,0,1,0,Sales staff,2.0,0
241,5010192,F,Y,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23336,365243,1,0,0,0,,2.0,0
242,5010195,M,N,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-18104,-1317,1,0,0,0,Drivers,2.0,0
243,5010196,F,N,Y,0,135000.0,Pensioner,Higher education,Single / not married,House / apartment,-23200,365243,1,0,1,0,,1.0,0
244,5010198,M,Y,Y,0,135000.0,Working,Lower secondary,Married,With parents,-9981,-1866,1,0,0,1,Laborers,2.0,0
245,5010208,F,N,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-13764,-3996,1,0,0,1,Core staff,2.0,0
246,5010210,M,Y,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-18973,-1074,1,1,0,0,,2.0,0
247,5010215,F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-17532,-8044,1,0,0,0,Medicine staff,3.0,0
248,5010228,M,Y,Y,0,315000.0,Commercial associate,Incomplete higher,Married,House / apartment,-21572,-2170,1,0,0,0,Secretaries,2.0,0
249,5010234,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16507,-4331,1,0,0,0,Drivers,2.0,0
250,5010241,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-20145,-1043,1,0,0,0,Laborers,2.0,0
251,5010253,F,Y,Y,0,247500.0,State servant,Secondary / secondary special,Married,House / apartment,-19714,-8348,1,0,0,0,Managers,2.0,0
252,5010256,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14686,-3600,1,1,0,0,Cooking staff,3.0,0
253,5010258,M,N,Y,1,562500.0,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,3.0,0
254,5010283,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20387,365243,1,0,0,1,,2.0,0
255,5010293,F,N,Y,0,99000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10016,-1164,1,1,0,0,Sales staff,1.0,0
256,5010296,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14918,-1866,1,0,0,0,Sales staff,2.0,1
257,5010302,F,N,Y,0,189000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20233,-6218,1,1,1,0,,2.0,0
258,5010305,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23413,365243,1,0,0,0,,2.0,0
259,5010309,F,Y,Y,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15109,-1956,1,0,0,0,Core staff,3.0,0
260,5010317,M,N,N,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-9493,-130,1,0,0,1,Cooking staff,2.0,0
261,5010322,F,N,N,0,216000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2.0,0
262,5010346,F,N,Y,0,328500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20023,-1894,1,0,0,1,Managers,2.0,0
263,5010348,F,N,N,0,126000.0,Working,Secondary / secondary special,Single / not married,With parents,-8209,-951,1,0,0,0,Sales staff,1.0,0
264,5010351,M,Y,N,1,180000.0,State servant,Incomplete higher,Married,With parents,-10591,-1195,1,0,0,0,Drivers,3.0,0
265,5010356,F,N,Y,0,310500.0,State servant,Higher education,Single / not married,House / apartment,-13141,-1317,1,0,0,1,Accountants,1.0,0
266,5010358,F,N,Y,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14265,-7373,1,1,1,0,Laborers,2.0,0
267,5010360,F,N,Y,2,67500.0,Working,Secondary / secondary special,Separated,House / apartment,-14832,-7404,1,1,0,0,,3.0,1
268,5010361,M,Y,N,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12383,-2017,1,1,1,0,Drivers,1.0,0
269,5010365,F,Y,Y,1,157500.0,Working,Higher education,Separated,House / apartment,-9800,-2109,1,0,0,1,Medicine staff,2.0,0
270,5010371,F,Y,Y,0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23768,365243,1,0,0,0,,2.0,0
271,5010385,F,Y,Y,0,540000.0,Commercial associate,Higher education,Married,House / apartment,-13758,-2535,1,0,0,1,Managers,2.0,0
272,5010394,F,Y,Y,1,225000.0,Working,Higher education,Married,House / apartment,-14148,-1591,1,1,1,0,High skill tech staff,3.0,0
273,5010402,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21854,365243,1,0,0,0,,2.0,1
274,5010414,M,Y,N,1,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-13425,-3143,1,0,0,0,Drivers,2.0,0
275,5010420,F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,Medicine staff,2.0,1
276,5010431,F,Y,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,Sales staff,3.0,0
277,5010434,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,,2.0,0
278,5010447,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22960,365243,1,0,0,0,,2.0,0
279,5010453,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13247,-5823,1,1,0,0,Core staff,2.0,0
280,5010456,F,N,Y,0,171000.0,Student,Higher education,Married,House / apartment,-18756,-3904,1,0,0,1,Core staff,2.0,0
281,5010465,F,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12622,-678,1,0,1,0,Sales staff,3.0,0
282,5010468,M,Y,Y,0,675000.0,State servant,Higher education,Married,House / apartment,-11912,-2200,1,0,0,0,High skill tech staff,2.0,1
283,5010473,M,Y,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-13087,-313,1,0,0,0,,2.0,0
284,5010480,M,Y,Y,2,315000.0,Working,Higher education,Married,House / apartment,-13803,-160,1,1,1,0,,4.0,0
285,5010485,M,Y,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19987,365243,1,0,0,0,,2.0,0
286,5010491,F,Y,N,2,270000.0,State servant,Higher education,Married,House / apartment,-13768,-4666,1,0,0,0,Secretaries,4.0,1
287,5010496,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-10218,-313,1,1,0,0,,3.0,0
288,5010501,F,N,N,1,90000.0,Working,Secondary / secondary special,Separated,Rented apartment,-14210,-344,1,0,0,1,Sales staff,2.0,0
289,5010503,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17334,-2504,1,0,0,0,Sales staff,1.0,0
290,5010507,F,Y,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13830,-4239,1,0,0,0,Laborers,3.0,0
291,5010515,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10053,-1652,1,0,0,1,Sales staff,2.0,0
292,5010518,M,Y,Y,1,450000.0,Working,Higher education,Married,Office apartment,-18476,-2625,1,0,0,0,Managers,3.0,0
293,5010531,F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20365,365243,1,0,0,0,,2.0,0
294,5010534,M,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-21180,-1440,1,0,0,0,Security staff,2.0,0
295,5010535,F,Y,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13928,-3052,1,0,0,0,Laborers,4.0,1
296,5010542,F,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18184,-3021,1,0,1,1,Laborers,1.0,0
297,5010556,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15774,-2901,1,0,1,0,High skill tech staff,2.0,0
298,5010564,F,Y,Y,0,121500.0,Working,Higher education,Married,House / apartment,-10145,-1682,1,0,0,1,Sales staff,2.0,0
299,5010574,M,Y,Y,1,247500.0,Working,Secondary / secondary special,Married,House / apartment,-11320,-1591,1,0,0,1,Drivers,3.0,0
300,5010583,F,N,N,1,72000.0,Commercial associate,Higher education,Married,House / apartment,-14173,-1925,1,0,0,1,Accountants,3.0,0
301,5010584,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-20476,-525,1,0,0,0,Drivers,2.0,0
302,5010586,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16809,-3327,1,0,0,0,Managers,3.0,0
303,5010592,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22927,365243,1,0,0,0,,2.0,0
304,5010598,F,N,Y,1,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,-10916,-921,1,0,0,0,Accountants,3.0,0
305,5010599,F,N,Y,2,90000.0,Working,Higher education,Married,House / apartment,-11864,-4513,1,0,0,0,Drivers,4.0,0
306,5010606,F,N,Y,0,65250.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-19897,365243,1,0,1,0,,1.0,0
307,5010613,F,N,Y,0,184500.0,Working,Secondary / secondary special,Married,House / apartment,-18551,-1226,1,0,0,0,Cleaning staff,2.0,0
308,5010615,F,N,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-21183,-1104,1,0,0,0,Cleaning staff,2.0,0
309,5010620,F,N,Y,0,103500.0,Pensioner,Incomplete higher,Married,House / apartment,-22254,365243,1,0,1,0,,2.0,0
310,5010625,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19421,-2017,1,0,0,0,,1.0,0
311,5010632,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12461,-678,1,0,0,0,Sales staff,2.0,0
312,5010642,F,N,N,0,180000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-19263,365243,1,0,1,0,,2.0,0
313,5010644,M,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19096,365243,1,0,0,0,,2.0,0
314,5010645,F,Y,Y,2,67500.0,Working,Higher education,Married,House / apartment,-11925,-1621,1,0,0,0,,4.0,0
315,5010647,M,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-8843,-495,1,1,1,0,Laborers,3.0,0
316,5010652,M,Y,N,0,180000.0,Working,Higher education,Single / not married,House / apartment,-11055,-1074,1,0,0,0,Laborers,1.0,0
317,5010653,M,Y,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,-13360,-4086,1,0,0,0,Laborers,4.0,0
318,5010665,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17158,-2990,1,0,0,0,Sales staff,2.0,0
319,5010672,F,N,Y,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15514,-8714,1,0,0,0,,3.0,0
320,5010675,F,N,Y,2,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12798,-648,1,0,0,0,Sales staff,4.0,0
321,5010676,M,Y,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,-20815,-829,1,0,0,1,Security staff,2.0,0
322,5010678,M,Y,Y,0,292500.0,Working,Higher education,Married,House / apartment,-10297,-2231,1,0,0,0,Managers,2.0,0
323,5010689,M,Y,Y,0,99000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-20659,-313,1,1,1,1,Laborers,1.0,0
324,5010691,M,N,N,0,202500.0,Commercial associate,Incomplete higher,Civil marriage,With parents,-12180,-405,1,0,0,0,,2.0,1
325,5010696,F,Y,Y,2,292500.0,Commercial associate,Higher education,Married,House / apartment,-13958,-3021,1,0,0,0,Sales staff,4.0,0
326,5010706,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-15862,-5061,1,0,1,0,Drivers,2.0,0
327,5010709,M,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13828,-6004,1,1,1,0,Laborers,4.0,0
328,5010715,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,1,0,0,1,High skill tech staff,2.0,0
329,5010734,F,N,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11853,-5061,1,1,0,0,Waiters/barmen staff,2.0,0
330,5010743,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-22014,-10236,1,1,1,0,Core staff,2.0,0
331,5010750,F,Y,Y,0,67500.0,Pensioner,Incomplete higher,Married,House / apartment,-21350,365243,1,0,1,0,,2.0,0
332,5010758,F,N,Y,0,162000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22290,365243,1,0,0,0,,2.0,0
333,5010760,F,Y,Y,1,112500.0,Working,Higher education,Single / not married,House / apartment,-13896,-344,1,0,0,0,Cooking staff,2.0,0
334,5010764,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11036,-4301,1,1,1,0,Laborers,1.0,1
335,5010772,F,N,N,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-15533,-3386,1,0,0,0,,2.0,0
336,5010773,F,N,Y,0,135000.0,Working,Higher education,Married,With parents,-14160,-4635,1,0,0,0,Sales staff,2.0,0
337,5010779,F,Y,Y,1,157500.0,Commercial associate,Higher education,Married,House / apartment,-14474,-2259,1,0,0,1,Core staff,3.0,0
338,5010783,F,N,Y,0,165150.0,Pensioner,Higher education,Married,House / apartment,-23372,365243,1,0,0,0,,2.0,0
339,5010785,M,N,N,0,337500.0,Working,Higher education,Married,House / apartment,-17004,-4574,1,0,0,1,Managers,2.0,0
340,5010789,F,N,Y,1,99000.0,Working,Secondary / secondary special,Married,Municipal apartment,-11039,-2809,1,0,0,0,Laborers,3.0,0
341,5010795,F,N,N,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,-13941,-5334,1,1,1,0,Medicine staff,2.0,0
342,5010797,F,N,Y,0,270000.0,Working,Secondary / secondary special,Married,Municipal apartment,-15450,-770,1,0,0,1,Security staff,2.0,0
343,5010804,F,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,-13833,-617,1,0,0,0,Accountants,3.0,0
344,5010813,F,N,Y,2,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15140,-3174,1,1,0,1,Sales staff,4.0,0
345,5010819,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,1,0,0,0,High skill tech staff,2.0,1
346,5010835,M,Y,Y,2,139500.0,Working,Secondary / secondary special,Married,House / apartment,-17281,-5578,1,1,0,0,Drivers,4.0,0
