label,Age,Language,Sex,Marital,Has_Credit,Field,Month_of_birth,Day_of_birth,Region,Number_of_credits,Linked_cards,INPS_mln_sum,INPS_yes_no,Score_level,Score_class,Score_point,Changed_phone_number
0,23,1,2,6,1,0,11,1,12,1,1,2.4,1,0,0,-,1
0,29,1,2,6,1,0,7,1,13,2,1,4.8,1,0,0,-,1
0,38,1,2,4,1,0,10,1,13,1,2,2.4,1,0,0,-,2
0,26,1,2,4,1,0,1,1,12,1,1,2.1,1,0,0,-,2
0,25,1,2,6,1,0,8,1,13,1,1,0.8,0,2,10,168,1
0,23,1,2,6,1,0,11,1,12,1,1,0.4,1,0,0,-,1
0,26,2,2,4,1,0,2,1,13,1,1,1.7,0,0,0,-,2
0,24,1,1,7,1,0,1,1,12,1,1,0.4,1,0,0,-,2
0,23,1,2,6,1,0,7,1,12,1,1,3,1,0,0,-,1
0,23,1,1,7,1,0,10,1,12,1,2,2.1,1,0,0,-,2
0,37,1,1,5,1,0,1,1,13,3,1,2.3,1,0,0,-,1
0,31,1,2,4,1,0,5,1,12,1,1,0.6,1,0,0,-,1
0,29,1,1,5,1,0,12,1,13,1,1,2.7,1,0,0,-,1
0,58,1,2,4,1,0,5,1,13,3,2,3.6,1,0,0,-,1
0,41,1,2,4,1,0,2,1,12,1,2,0.5,1,0,0,-,1
0,31,1,2,4,1,0,10,1,13,1,1,2.2,1,0,0,-,1
0,26,1,2,6,1,0,8,1,12,2,1,3.8,0,3,6,236,1
0,28,1,2,4,1,0,2,1,13,1,1,0.9,1,0,0,-,2
0,27,1,2,4,1,0,8,1,12,1,2,1,1,0,0,-,1
0,22,1,2,4,1,0,5,1,12,1,1,3.7,1,0,0,-,1
0,28,1,1,5,1,0,6,1,12,1,1,0.5,1,0,0,-,1
0,31,1,2,4,1,0,1,1,12,1,1,4.7,1,0,0,-,1
0,27,1,2,4,1,0,8,1,12,1,1,3,0,3,7,276,1
0,39,1,2,4,1,0,9,1,13,1,1,1.1,0,0,0,-,1
0,26,1,2,4,1,0,1,1,13,1,1,1.5,1,0,0,-,1
0,33,1,2,4,1,0,5,1,13,1,1,0.4,1,0,0,-,1
0,30,1,1,5,1,0,3,1,13,2,1,4.5,1,0,0,-,1
0,22,1,1,5,1,0,5,1,13,1,1,3.4,1,0,0,-,1
0,25,1,2,6,1,0,10,1,13,1,2,3.5,0,0,0,-,1
0,53,1,1,5,1,0,3,1,13,1,1,1,1,0,0,-,1
0,30,1,2,4,1,0,10,1,3,1,1,0.9,0,3,6,236,1
0,33,1,2,4,1,0,2,1,9,1,1,5.1,0,3,7,293,1
0,37,1,2,4,1,0,7,1,13,1,2,2.3,0,0,0,-,1
0,28,1,2,4,1,0,5,1,12,1,1,0.5,1,0,0,-,1
0,43,1,1,5,1,0,3,1,13,1,1,4.2,1,0,0,-,1
0,25,1,2,4,1,0,1,1,13,1,1,0.9,1,0,0,-,1
0,27,1,2,6,1,0,6,1,14,1,1,2.1,1,0,0,-,1
0,22,1,2,6,1,0,10,1,11,1,1,1.8,1,0,0,-,1
0,36,1,2,4,1,0,5,1,12,1,2,1.1,1,0,0,-,1
0,30,1,1,7,1,0,10,1,13,1,1,3.1,1,0,0,-,1
0,38,2,1,5,1,0,12,1,13,1,1,2.8,1,0,0,-,1
0,66,1,2,4,1,0,1,1,12,1,1,0.8,0,3,7,273,1
0,36,1,2,4,1,0,1,1,12,1,1,1.8,1,0,0,-,1
0,34,1,2,4,1,0,2,1,13,2,1,0.1,0,0,0,-,1
0,26,1,2,4,1,0,6,1,13,1,1,2.7,1,0,0,-,1
0,31,1,2,6,1,0,4,1,12,1,2,1.9,1,0,0,-,1
0,33,1,2,4,1,0,6,1,13,1,2,0.4,1,0,0,-,1
0,23,1,2,6,1,0,3,1,13,1,1,8.3,1,0,0,-,2
0,30,1,2,4,1,0,8,1,13,2,1,1.3,0,0,0,-,1
0,30,1,1,1,1,0,11,1,12,1,1,1.1,0,3,7,286,1
0,31,2,2,4,1,0,4,1,13,1,1,4.3,1,0,0,-,1
0,40,1,2,4,1,0,8,1,6,1,1,1.4,0,0,0,-,1
0,20,1,1,7,1,0,10,1,12,1,1,3.9,1,0,0,-,1
0,25,1,2,6,1,0,4,1,12,1,1,4.8,1,0,0,-,1
0,71,1,1,2,1,0,7,1,12,1,1,0.4,0,0,0,-,1
0,23,1,2,6,1,0,8,1,13,1,1,2.3,1,0,0,-,1
0,30,1,1,5,1,0,11,1,12,1,1,0.7,1,0,0,-,1
0,20,2,1,7,1,0,6,1,13,1,1,0.7,1,0,0,-,1
0,29,1,2,6,1,0,10,1,12,1,1,0.9,1,0,0,-,1
0,20,1,1,7,1,0,8,1,12,2,1,4.6,1,0,0,-,1
0,24,1,1,1,1,0,9,1,13,1,1,1.5,0,3,7,282,1
0,57,1,2,4,1,0,12,1,12,1,1,0.2,1,0,0,-,1
0,22,1,2,6,1,0,2,1,7,1,1,0.5,1,0,0,-,1
0,32,1,2,4,1,0,5,1,3,2,2,3.7,0,3,7,293,1
0,22,2,2,6,1,0,7,1,3,1,2,4.1,1,0,0,-,1
0,34,1,2,4,1,0,7,1,13,1,1,2.5,1,0,0,-,1
0,23,1,2,4,1,0,7,1,13,2,2,2,1,0,0,-,1
0,30,1,2,4,1,0,9,1,13,1,1,2.3,1,0,0,-,1
0,40,1,2,4,1,0,2,1,13,1,1,1,1,0,0,-,1
0,31,1,2,4,1,0,9,1,13,1,1,2.1,0,3,5,223,1
0,45,1,1,5,1,0,10,1,12,1,1,1.7,1,0,0,-,1
0,31,1,2,4,1,0,10,1,3,1,1,1.8,1,0,0,-,1
0,28,2,2,6,1,0,9,1,13,2,1,5.3,1,0,0,-,1
0,23,1,2,4,1,0,2,1,13,1,1,0.7,0,3,7,281,1
0,26,1,2,6,1,0,3,1,13,1,1,1.9,0,0,0,-,1
0,25,1,2,6,1,0,9,1,9,1,2,0.9,0,2,10,191,1
0,23,1,2,4,1,0,1,1,7,1,1,4.7,1,0,0,-,1
0,23,1,1,7,1,0,5,1,12,1,1,0.9,1,0,0,-,1
0,24,1,2,6,1,0,6,1,12,1,1,2.8,0,3,7,281,1
0,19,1,2,6,1,0,10,1,13,1,1,4.1,0,0,0,-,2
0,47,2,2,4,1,0,1,1,12,1,1,0.1,1,0,0,-,1
0,36,1,2,4,1,0,5,1,12,1,1,2,1,0,0,-,1
0,27,1,1,5,1,0,2,1,12,1,1,3,1,0,0,-,1
0,26,1,2,4,1,0,12,1,7,1,2,0.3,1,0,0,-,2
0,26,1,1,5,1,0,1,1,12,1,2,1.8,1,0,0,-,1
0,33,2,1,5,1,0,1,1,13,1,1,1.3,1,0,0,-,1
0,31,1,2,4,1,0,5,1,13,1,2,3.6,1,0,0,-,1
0,37,1,2,4,1,0,5,1,12,1,2,4.7,1,0,0,-,2
0,38,1,2,4,1,0,1,1,13,1,1,2.7,1,0,0,-,2
0,39,1,2,4,1,0,2,1,13,1,1,0.6,1,0,0,-,3
0,22,1,2,4,1,0,3,1,13,1,1,0.9,1,0,0,-,1
0,26,1,1,1,1,0,11,1,13,1,2,4.7,1,0,0,-,1
0,21,1,2,4,1,0,8,1,12,1,1,2.9,0,0,0,-,1
0,52,1,1,5,1,0,8,2,12,1,1,6.9,0,2,10,191,1
0,54,1,1,7,1,0,3,1,13,1,2,0.7,1,0,0,-,1
0,31,1,1,5,1,0,1,1,13,1,1,1.3,1,0,0,-,1
0,22,1,1,5,1,0,1,1,12,1,1,1.6,0,0,0,-,1
0,29,1,2,4,1,0,2,2,13,1,1,2.5,1,0,0,-,1
0,37,1,2,4,1,0,3,2,12,1,1,0.6,1,0,0,-,1
0,21,1,2,6,1,0,4,2,12,1,1,4.1,1,0,0,-,1
0,31,1,2,6,1,0,10,2,13,1,1,0.5,1,0,0,-,1
0,41,1,2,4,1,0,12,1,12,1,1,0.6,1,0,0,-,1
0,25,1,1,7,1,0,4,1,7,1,2,0.5,1,0,0,-,1
0,58,1,2,4,1,0,4,2,13,1,1,5,1,0,0,-,1
0,29,2,1,1,1,0,10,1,9,1,1,0.5,1,0,0,-,1
0,31,1,2,4,1,0,8,1,12,1,1,2.3,1,0,0,-,1
0,26,1,2,4,1,0,7,1,12,1,1,1.4,1,0,0,-,1
0,36,1,2,4,1,0,8,1,1,2,1,5.6,1,0,0,-,1
0,48,1,2,4,1,0,8,2,12,1,2,8.1,0,3,7,293,1
0,24,1,2,4,1,0,7,1,12,1,1,0.7,1,0,0,-,1
0,34,1,2,4,1,0,12,2,12,1,2,1.3,0,3,5,220,1
0,25,1,1,7,1,0,2,2,7,1,2,0.7,0,3,7,286,1
0,21,2,2,6,1,0,4,2,13,1,1,2.2,1,0,0,-,1
0,33,1,1,5,1,0,1,2,9,1,1,4.4,1,0,0,-,1
0,29,1,2,4,1,0,10,1,7,1,1,2.6,1,0,0,-,1
0,42,2,2,4,1,0,6,1,13,2,2,0.3,1,0,0,-,1
0,21,2,2,6,1,0,6,1,7,1,2,1.5,1,0,0,-,1
0,29,1,1,5,1,0,8,1,7,1,2,1.6,1,0,0,-,1
0,23,1,2,6,1,0,12,1,12,1,1,1.7,0,0,0,-,1
0,26,1,2,6,1,0,7,1,1,1,1,2,0,0,0,-,1
0,29,1,2,4,1,0,9,2,7,1,1,2.3,1,0,0,-,1
0,26,1,2,6,1,0,12,2,12,2,1,6.4,1,0,0,-,1
0,22,1,2,6,1,0,6,2,12,1,1,0.7,0,0,0,-,1
0,33,1,2,4,1,0,2,1,13,1,2,1,1,0,0,-,1
0,34,1,2,4,1,0,1,1,13,1,1,2.6,1,0,0,-,1
0,25,1,2,6,1,0,12,1,12,1,1,2.3,1,0,0,-,1
0,28,1,2,4,1,0,7,1,12,1,1,0.1,1,0,0,-,1
0,24,2,2,6,1,0,8,2,13,1,2,1,1,0,0,-,1
0,28,2,1,1,1,0,8,2,13,1,2,1.1,0,0,0,-,1
0,37,1,1,5,1,0,8,2,12,1,1,1.6,1,0,0,-,1
0,44,2,2,4,1,0,2,2,13,1,1,1.4,1,0,0,-,1
0,23,1,2,6,1,0,5,1,13,1,1,0.8,0,3,6,259,1
0,26,1,1,5,1,0,7,1,6,1,1,2.1,1,0,0,-,1
0,27,1,1,2,1,0,12,1,7,1,1,1.4,1,0,0,-,1
0,29,2,1,5,1,0,2,2,13,1,1,1.4,1,0,0,-,1
0,22,1,2,6,1,0,9,1,12,1,1,2.7,1,0,0,-,1
0,26,1,2,6,1,0,6,1,12,1,1,3,1,0,0,-,1
0,30,1,2,4,1,0,10,1,7,1,2,1.4,1,0,0,-,1
0,24,1,2,6,1,0,3,1,12,1,1,0.5,1,0,0,-,1
0,33,1,2,4,1,0,9,1,12,1,1,2.2,1,0,0,-,1
0,33,1,1,5,1,0,1,2,9,1,1,1.3,1,0,0,-,1
0,35,1,1,5,1,0,4,2,13,2,1,1.2,1,0,0,-,1
0,27,1,2,6,1,0,10,1,12,1,1,0.6,0,0,0,-,1
0,25,2,2,4,1,0,9,2,12,1,2,6.4,1,0,0,-,2
0,22,2,1,5,1,0,7,2,12,1,2,1.6,1,0,0,-,1
0,28,1,1,7,1,0,1,2,13,1,1,1,0,3,6,249,1
0,28,1,2,4,1,0,9,2,6,1,1,2.4,0,3,7,285,1
0,56,1,1,5,1,0,6,2,9,1,1,0.5,1,0,0,-,1
0,63,1,1,7,1,0,10,1,13,1,1,1.7,1,0,0,-,1
0,46,1,2,4,1,0,1,1,7,1,2,2.6,1,0,0,-,1
0,32,1,1,7,1,0,2,2,7,1,1,0.6,1,0,0,-,1
0,25,1,2,6,1,0,3,1,12,1,1,0.6,1,0,0,-,1
0,37,1,2,4,1,0,5,1,6,1,3,1,1,0,0,-,1
0,45,2,1,5,1,0,10,1,12,1,1,5,1,0,0,-,1
0,35,1,2,4,1,0,10,2,12,1,1,1.2,1,0,0,-,1
0,26,2,2,6,1,0,7,2,13,1,1,2.2,1,0,0,-,1
0,27,1,2,4,1,0,1,2,13,1,1,5.8,0,0,0,-,1
0,30,1,2,4,1,0,5,2,13,1,2,1.8,1,0,0,-,1
0,50,1,2,4,1,0,9,1,10,1,2,3,0,0,0,-,1
0,26,1,2,4,1,0,6,2,7,1,1,1.2,0,0,0,-,1
0,38,1,2,4,1,0,11,2,3,2,1,0.4,0,3,7,293,1
0,23,1,2,6,1,0,3,1,11,1,1,0.3,1,0,0,-,1
0,25,1,2,4,1,0,8,2,13,1,1,1.3,1,0,0,-,1
0,40,1,2,4,1,0,10,1,10,1,2,1.7,1,0,0,-,1
0,24,2,2,6,1,0,5,2,12,1,1,1.6,0,3,6,264,2
0,24,1,2,6,1,0,3,1,12,1,1,0.7,1,0,0,-,1
0,47,1,2,4,1,0,3,1,14,1,1,1.4,1,0,0,-,1
0,23,1,2,4,1,0,11,1,12,1,1,1.4,0,0,0,-,1
0,29,1,2,4,1,0,11,2,7,1,2,3.9,1,0,0,-,1
0,29,1,2,4,1,0,9,2,13,1,2,2.3,0,0,0,-,1
0,31,1,2,4,1,0,4,2,12,1,1,2.4,0,3,6,262,2
0,57,1,1,5,1,0,7,2,13,1,1,1.9,0,4,2,304,1
0,39,1,2,4,1,0,7,1,12,1,1,0.7,1,0,0,-,1
0,25,1,2,6,1,0,4,1,13,1,1,7.2,1,0,0,-,1
0,48,1,1,1,1,0,4,1,13,1,1,3.7,1,0,0,-,1
0,32,1,2,4,1,0,5,2,13,2,1,1.1,0,0,0,-,1
0,25,1,1,7,1,0,11,1,3,1,1,1.7,1,0,0,-,1
0,31,1,1,5,1,0,5,2,12,1,2,1.1,1,0,0,-,1
0,27,1,2,6,1,0,1,2,8,1,1,0.9,1,0,0,-,1
0,25,1,1,7,1,0,11,1,12,1,1,1.1,1,0,0,-,1
0,20,1,2,6,1,0,6,2,13,1,1,1.3,1,0,0,-,1
0,24,1,2,6,1,0,11,1,13,1,2,1.6,1,0,0,-,1
0,31,1,2,4,1,0,4,2,3,1,3,1.4,0,3,7,271,1
0,52,1,2,4,1,0,11,1,7,1,2,13.2,0,3,7,279,1
0,33,1,2,4,1,0,4,1,12,1,1,1,1,0,0,-,1
0,42,1,1,5,1,0,5,2,6,1,1,3,0,3,5,219,1
0,25,1,2,6,1,0,10,2,13,1,1,1.1,1,0,0,-,1
0,34,2,2,4,1,0,8,1,12,1,1,0.9,1,0,0,-,1
0,30,1,2,6,1,0,10,1,13,2,1,2.1,1,0,0,-,1
0,36,1,2,4,1,0,11,2,13,1,1,0.4,1,0,0,-,2
0,27,1,2,4,1,0,4,1,7,1,2,0.9,0,2,10,177,3
0,39,1,1,5,1,0,2,1,13,1,1,0.2,1,0,0,-,1
0,27,1,2,4,1,0,11,1,9,1,1,2.2,0,3,6,247,1
0,64,1,2,4,1,0,7,2,12,1,2,0.3,0,3,7,273,2
0,30,1,2,4,1,0,8,1,12,1,2,0.3,0,3,7,285,1
0,51,1,2,4,1,0,5,2,12,1,1,1.6,1,0,0,-,1
0,28,1,1,5,1,0,6,2,8,1,1,1.3,1,0,0,-,1
0,21,1,2,6,1,0,2,2,7,1,2,4.2,1,0,0,-,1
0,52,2,2,4,1,0,6,2,13,1,2,3,1,0,0,-,1
0,27,1,2,6,1,0,1,2,7,1,1,2.3,0,0,0,-,1
0,25,1,1,5,1,0,1,1,12,1,1,0.7,1,0,0,-,1
0,70,1,1,5,1,0,2,1,12,1,1,1.5,0,3,7,274,1
0,62,1,1,5,1,0,2,2,7,1,2,0.6,0,0,0,-,1
0,58,1,2,4,1,0,11,1,7,2,1,4.1,0,4,2,301,2
0,47,2,1,5,1,0,7,1,13,1,1,3.9,0,3,7,294,1
0,22,1,2,6,1,0,2,1,13,1,1,2.6,1,0,0,-,1
0,35,1,2,6,1,0,7,1,13,1,1,0.4,0,0,0,-,2
0,36,1,1,5,1,0,10,1,10,1,1,1.2,1,0,0,-,1
0,53,1,1,5,1,0,4,2,12,1,3,2.3,1,0,0,-,1
0,34,1,2,4,1,0,6,1,7,1,1,0.4,1,0,0,-,1
0,32,1,1,5,1,0,6,1,12,1,1,0.7,1,0,0,-,1
0,34,1,1,5,1,0,10,1,1,1,1,4.4,0,0,0,-,1
0,31,1,2,4,1,0,6,1,12,1,1,3.5,1,0,0,-,1
0,28,1,2,4,1,0,5,2,7,1,2,4.7,0,3,6,243,2
0,51,1,2,4,1,0,7,1,4,1,2,1.8,0,0,0,-,1
0,41,1,1,5,1,0,12,1,4,1,1,1.8,1,0,0,-,2
0,41,1,1,5,1,0,7,2,13,1,1,2,1,0,0,-,1
0,26,1,2,6,1,0,8,1,12,1,2,1.3,1,0,0,-,1
0,29,1,1,5,1,0,7,1,7,1,1,2.9,1,0,0,-,1
0,29,1,2,4,1,0,6,2,7,1,1,3.1,0,0,0,-,1
0,39,1,1,5,1,0,7,2,12,1,3,0.5,0,3,7,294,1
0,26,1,2,4,1,0,7,2,9,1,1,3.7,1,0,0,-,1
0,32,1,2,4,1,0,5,2,4,1,1,3.7,1,0,0,-,2
0,20,2,2,6,1,0,5,2,7,1,1,2.3,1,0,0,-,1
0,35,2,2,4,1,0,7,1,12,1,2,1.6,1,0,0,-,1
0,41,1,2,4,1,0,4,2,13,1,1,0.4,0,2,10,171,1
0,22,1,2,4,1,0,4,2,12,1,1,2.9,0,2,10,194,1
0,34,1,2,4,1,0,11,2,5,1,1,2.3,1,0,0,-,1
0,42,1,2,4,1,0,10,2,5,1,1,0.5,1,0,0,-,1
0,25,1,2,6,1,0,8,2,3,1,1,0.1,0,0,0,-,1
0,28,1,2,6,1,0,8,2,13,1,1,1.6,0,0,0,-,1
0,46,1,2,4,1,0,8,1,1,1,1,3.1,1,0,0,-,1
0,42,1,2,4,1,0,10,1,7,1,1,3.1,0,3,7,271,1
0,31,1,2,4,1,0,9,1,2,1,1,2.3,0,0,0,-,1
0,27,1,1,5,1,0,7,2,6,1,1,0.5,0,0,0,-,1
0,27,1,2,4,1,0,3,1,13,1,1,1.8,0,0,0,-,1
0,25,1,1,5,1,0,2,2,4,1,1,1.9,1,0,0,-,1
0,26,1,2,6,1,0,6,2,12,1,1,3.5,1,0,0,-,1
0,48,1,2,4,1,0,7,1,7,1,1,1.7,1,0,0,-,2
0,35,2,2,4,1,0,6,1,9,1,2,0.8,1,0,0,-,1
0,34,1,1,5,1,0,2,1,3,1,1,0.8,1,0,0,-,1
0,26,1,2,3,1,0,1,1,8,1,1,0.4,1,0,0,-,1
0,33,1,2,4,1,0,3,1,13,1,1,1.6,1,0,0,-,1
0,24,1,2,4,1,0,5,1,9,1,1,5.3,0,3,6,259,1
0,47,1,1,2,1,0,6,1,13,1,1,1,0,3,7,297,2
0,21,1,1,7,1,0,4,1,12,1,2,0.7,1,0,0,-,2
0,21,2,2,6,1,0,6,1,13,1,1,4.1,1,0,0,-,1
0,49,1,2,4,1,0,9,2,6,1,1,3.1,0,3,6,251,1
0,34,1,1,5,1,0,4,1,7,1,2,2.5,1,0,0,-,1
0,67,2,2,4,1,0,3,1,12,1,2,2.1,1,0,0,-,1
0,45,1,1,5,1,0,5,1,13,1,1,1.7,1,0,0,-,1
0,24,1,2,4,1,0,4,2,12,1,1,1.4,1,0,0,-,1
0,55,1,1,5,1,0,5,2,8,1,1,0.1,0,0,0,-,1
0,33,1,2,4,1,0,9,2,14,1,1,1.4,1,0,0,-,1
0,23,1,2,6,1,0,4,2,12,1,1,0.2,0,4,2,315,1
0,25,1,1,5,1,0,7,2,13,1,1,0.4,0,3,7,273,1
0,39,1,2,4,1,0,9,1,13,1,2,3.4,1,0,0,-,1
0,23,1,1,7,1,0,7,2,7,1,1,2.4,1,0,0,-,1
0,42,1,2,4,1,0,2,1,13,1,1,2.6,1,0,0,-,1
0,25,2,2,6,1,0,10,1,7,1,1,1.7,0,3,7,281,1
0,59,1,2,4,1,0,3,2,13,1,1,3.5,0,3,7,271,1
0,37,1,2,4,1,0,11,2,7,1,1,2.1,1,0,0,-,1
0,32,1,2,4,1,0,7,1,12,2,1,0.4,1,0,0,-,1
0,29,1,1,5,1,0,3,2,12,1,1,1.6,0,3,6,241,1
0,24,1,2,6,1,0,3,1,7,1,1,3,1,0,0,-,1
0,24,1,2,6,1,0,9,2,3,1,1,3.2,0,0,0,-,1
0,61,1,2,4,1,0,6,1,8,1,1,9.1,0,3,7,273,1
0,36,1,1,5,1,0,11,2,2,1,1,1.8,0,3,5,221,1
0,35,2,1,5,1,0,7,1,12,1,1,4.4,1,0,0,-,2
0,54,1,2,4,1,0,7,2,12,1,1,3.9,1,0,0,-,1
0,25,1,2,6,1,0,12,1,9,1,1,4.4,1,0,0,-,1
0,57,1,1,2,1,0,1,1,13,1,2,0.8,1,0,0,-,1
0,31,1,2,6,1,0,4,1,12,1,1,3.6,1,0,0,-,1
0,46,1,1,5,1,0,12,2,13,1,1,2.7,1,0,0,-,1
0,24,1,1,7,1,0,4,1,7,1,1,1.5,1,0,0,-,1
0,30,1,2,4,1,0,2,1,8,1,1,3.6,1,0,0,-,1
0,68,1,2,4,1,0,3,1,8,1,1,1,0,3,7,273,1
0,38,1,1,5,1,0,3,2,14,1,1,2.8,0,3,5,215,1
0,38,1,2,4,1,0,1,1,13,1,1,1.6,1,0,0,-,1
0,34,2,2,4,1,0,5,2,8,1,1,4.1,1,0,0,-,1
0,36,1,2,1,1,0,5,1,13,1,1,0.5,1,0,0,-,1
0,26,1,2,6,1,0,11,1,12,1,1,2,1,0,0,-,1
0,29,2,2,4,1,0,7,1,8,1,2,3.8,0,3,6,236,1
0,30,1,2,4,1,0,3,1,9,1,1,3.6,0,0,0,-,1
0,48,1,1,5,1,0,3,1,8,1,1,4.2,0,4,2,306,1
0,30,1,2,4,1,0,11,1,14,1,1,1.8,1,0,0,-,1
0,25,1,1,5,1,0,3,2,13,1,2,3.1,1,0,0,-,1
0,21,1,2,6,1,0,1,1,7,1,1,1.3,1,0,0,-,1
0,68,1,1,5,1,0,6,2,9,2,1,4.1,0,3,7,274,1
0,30,1,2,4,1,0,4,1,12,1,1,0.6,1,0,0,-,1
0,62,1,1,5,1,0,3,1,9,1,1,0.8,0,3,7,274,1
0,32,1,2,4,1,0,8,1,9,1,1,0,0,0,0,-,1
0,27,1,2,4,1,0,1,1,8,1,1,1.1,1,0,0,-,1
1,30,1,1,5,2,10,4,1,12,1,1,0,0,0,0,0,0
1,43,1,2,4,2,13,10,1,12,2,2,0,0,0,0,0,0
1,40,1,1,7,2,15,8,2,13,1,1,0,0,0,0,0,0
1,33,1,2,4,2,1,10,2,12,1,1,0,0,0,0,0,0
1,34,1,1,5,2,10,4,1,13,2,2,0,0,3,7,294,0
1,32,1,1,7,2,13,9,1,12,1,1,0,0,0,0,0,0
1,42,1,2,4,2,2,12,1,13,2,1,0,0,0,0,0,0
1,43,1,1,5,2,13,1,2,13,2,2,0,0,0,0,0,0
1,42,1,1,5,2,13,10,1,13,1,1,0,0,0,0,0,0
1,23,1,2,6,2,13,8,1,12,1,1,0,0,0,0,0,0
1,36,1,2,6,2,12,2,1,13,1,0,0,0,0,0,0,0
1,25,1,2,6,2,13,4,1,13,1,1,0,0,0,0,0,0
1,52,1,2,4,2,1,11,1,13,1,1,0,0,0,0,0,0
1,32,1,1,5,2,16,9,1,8,1,1,0,0,0,0,0,0
1,46,1,2,4,2,4,11,1,12,2,1,0,0,0,0,0,0
1,39,1,2,4,2,11,11,1,9,1,1,0,0,0,0,0,0
1,22,1,2,6,2,13,1,2,12,1,1,0,0,0,0,0,0
1,39,1,2,4,2,11,11,1,13,1,1,0,0,0,0,0,0
1,40,1,2,4,2,14,3,1,12,2,1,0,0,0,0,0,0
1,22,1,2,6,2,13,5,1,12,1,1,0,0,0,0,0,0
1,33,1,1,5,2,16,9,2,12,1,1,0,0,0,0,0,0
1,36,1,2,4,2,13,1,2,13,2,1,0,0,0,0,0,0
1,52,1,1,5,2,13,3,1,13,1,1,0,0,0,0,0,0
1,28,1,2,6,2,1,7,2,13,2,1,0,0,0,0,0,0
1,32,1,1,1,2,9,6,1,13,2,1,0,0,0,0,0,0
1,51,1,1,5,2,2,7,2,13,1,1,0,0,0,0,0,0
1,44,1,1,5,2,10,5,1,13,2,1,0,0,3,7,294,0
1,23,1,1,7,2,13,10,1,13,1,1,0,0,0,0,0,0
1,31,1,1,5,2,13,10,2,12,2,1,0,0,3,7,294,1
1,53,1,1,5,2,10,8,2,12,1,1,0,0,0,0,0,0
1,23,1,2,6,2,13,2,1,12,1,1,0,0,0,0,0,0
1,40,1,1,5,2,4,3,2,12,3,1,0,0,0,0,0,0
1,40,1,2,4,2,2,5,2,13,1,1,0,0,0,0,0,0
1,46,1,2,4,2,16,6,1,13,1,1,0,0,0,0,0,0
1,57,1,1,5,2,5,3,1,12,1,1,0,0,0,0,0,0
1,42,1,1,5,2,5,6,2,12,1,1,0,0,0,0,0,0
1,43,1,1,5,2,3,4,1,13,2,2,0,0,3,6,239,0
1,38,1,1,5,2,16,1,2,12,1,0,0,0,0,0,0,0
1,29,1,2,4,2,1,5,1,14,1,1,0,0,0,0,0,0
1,30,1,2,4,2,13,8,1,13,2,1,0,0,0,0,0,0
1,46,1,2,4,2,3,3,1,11,2,1,0,0,0,0,0,0
1,38,1,2,4,2,13,11,1,13,1,1,4,1,0,0,0,0
1,40,1,2,4,2,21,7,1,12,1,1,2.2,1,0,0,0,0
1,39,1,1,5,2,3,4,2,13,1,1,1.1,1,0,0,0,0
1,27,1,2,6,2,13,4,2,13,2,1,1.6,1,0,0,0,0
1,43,1,1,5,2,16,2,2,13,1,1,1,1,0,0,0,0
1,38,1,1,5,2,13,4,1,13,2,2,4.7,1,0,0,0,0
1,23,1,1,7,2,13,9,2,12,1,1,3,1,0,0,0,0
1,30,1,2,6,2,8,5,1,9,2,2,0.7,1,0,0,0,1
1,54,1,1,7,2,16,10,1,13,1,1,2.9,1,0,0,0,0
1,36,1,1,5,2,10,2,1,13,1,1,1.3,1,0,0,0,0
1,50,1,1,5,2,16,10,2,12,2,2,6.5,1,0,0,0,1
1,23,1,1,7,2,12,8,1,13,1,1,2.5,1,0,0,0,0
1,33,1,2,6,2,14,3,2,13,1,1,6.9,1,0,0,0,0
1,27,1,2,4,2,14,5,2,12,1,1,1.1,1,0,0,0,0
1,32,1,2,4,2,5,12,1,13,1,1,1.7,1,0,0,0,0
1,35,1,2,4,2,14,2,2,12,1,1,9.8,1,0,0,0,0
1,36,1,2,4,2,4,7,1,13,5,1,1.6,1,0,0,0,0
1,27,1,1,5,2,16,11,2,13,1,0,1.4,1,0,0,0,0
1,23,1,2,6,2,13,2,1,13,2,1,1.5,1,0,0,0,0
1,55,1,2,4,2,16,3,2,13,2,1,1.6,1,0,0,0,0
1,32,1,2,4,2,8,5,1,13,4,1,14,1,4,2,315,0
1,33,1,2,4,2,13,6,2,12,2,1,1.2,1,0,0,0,0
1,49,1,1,5,2,13,6,1,13,1,1,5.2,1,0,0,0,0
1,39,1,2,4,2,1,10,1,12,1,1,1.1,1,0,0,0,0
1,33,1,2,4,2,11,8,2,12,1,1,1.7,1,0,0,0,0
1,24,1,2,6,2,10,3,2,13,1,1,1.9,1,0,0,0,0
1,45,1,2,4,2,11,7,2,13,2,2,0.3,1,0,0,0,0
1,36,1,2,4,2,13,5,1,13,2,1,2.7,1,0,0,0,0
1,26,1,1,5,2,10,10,2,12,1,1,5.3,1,0,0,0,0
1,28,1,1,7,2,13,6,2,13,2,1,3.3,1,0,0,0,0
1,56,1,2,4,2,1,3,2,13,1,1,1.7,1,0,0,0,0
1,26,1,2,4,2,4,1,2,12,1,1,2.3,1,0,0,0,0
1,29,1,2,4,2,13,8,1,12,1,1,1.3,1,0,0,0,0
1,35,1,2,4,2,14,8,1,13,2,1,0.3,1,0,0,0,0
1,38,1,2,4,2,14,1,1,12,1,1,2,1,0,0,0,0
